"name","url","pattern"
"Claire Norton - Celle que je suis","https://www.labirint.ru/books/991979/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean Daly - ""Ces Monuments Qui Racontent Paris.   Des Arènes De Lutèce À La Grande Arche De La Défense","https://www.labirint.ru/books/991985/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Charles Baudelaire - Cette maladresse maternelle me fait t'aimer davantage","https://www.labirint.ru/books/991987/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Hajo Duchting - Cezanne","https://www.labirint.ru/books/991988/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Martina Padberg - Chaim Soutine","https://www.labirint.ru/books/991989/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean Teule - Charly 9","https://www.labirint.ru/books/991991/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Laurent Theis - Clovis. De l’histoire au mythe","https://www.labirint.ru/books/991994/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Carbone, Jay - Complots à Versailles. Tome 1. A la cour du Roi","https://www.labirint.ru/books/991998/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Conjuguez sans fautes. 8 000 verbes et toutes les règles d'accord pour ne plus se tromper !","https://www.labirint.ru/books/992000/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Charles Perrault - Contes","https://www.labirint.ru/books/992001/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Contes et légendes inachevés. Le Second Âge","https://www.labirint.ru/books/992003/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Contes et légendes inachevés. La Premier Âge","https://www.labirint.ru/books/992004/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Primo Levi - Conversations et entretiens: 1963-1987","https://www.labirint.ru/books/992007/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Corot","https://www.labirint.ru/books/992008/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Braunstein, Pepin - La culture générale pour les nuls. Tome 1. Histoire, géographie, art, littérature","https://www.labirint.ru/books/992009/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Akli Tadjer - D'audace et de liberté","https://www.labirint.ru/books/992013/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"David Lelait-Helo - Dalida. Le mal d'aimer","https://www.labirint.ru/books/992015/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Helene Montardre - De Gaulle, le resistant","https://www.labirint.ru/books/992018/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Francois Malye - De Gaulle, les grandes questions","https://www.labirint.ru/books/992019/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Berengere Cournut - De pierre et d`os","https://www.labirint.ru/books/992021/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Martina Padberg - Degas","https://www.labirint.ru/books/992022/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Gilles Legardinier - Demain, j'arrete!","https://www.labirint.ru/books/992024/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jacques Lacarriere - Dictionnaire amoureux de la Grece","https://www.labirint.ru/books/992026/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Dictionnaire des combinaisons de mots","https://www.labirint.ru/books/992030/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Marcel Proust - Du cote de chez Swann","https://www.labirint.ru/books/992033/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Astrid Desbordes - Edmond la fete sous la Lune","https://www.labirint.ru/books/992034/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"d`Orves d`Estienne - Eiffel. Vous ne la verrez plus jamais comme avant","https://www.labirint.ru/books/992035/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Ingrid Chabbert - En attendant Bojangles","https://www.labirint.ru/books/992036/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Olivier Norek - Entre deux mondes","https://www.labirint.ru/books/992038/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Cedric Mayen - Erwann. Tome 1. La loi du skatepark","https://www.labirint.ru/books/992039/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Marc Levy - Et si c'était vrai...","https://www.labirint.ru/books/992046/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"de La Fontaine Jean - Les Fables de La Fontaine","https://www.labirint.ru/books/992048/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Francoise Bourdin - Face a la mer","https://www.labirint.ru/books/992050/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Faerie et autres textes","https://www.labirint.ru/books/992051/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Olivier Dorchamps - Fuir l'Eden","https://www.labirint.ru/books/992057/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Armelle Femelat - Gauguin","https://www.labirint.ru/books/992063/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Giverny. Le jardin de Claude Monet","https://www.labirint.ru/books/992064/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Francoise Bourdin - Gran Paradiso","https://www.labirint.ru/books/992067/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Julie Printzac - Guetter l'aurore","https://www.labirint.ru/books/992070/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Natacha Rocca - Harry Potter. Petites Histoires Et Grands Secrets Du Monde Des Sorciers","https://www.labirint.ru/books/992072/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Victor Hugo - Hernani","https://www.labirint.ru/books/992074/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Suzanne Collins - Hunger Games I","https://www.labirint.ru/books/992081/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Suzanne Collins - Hunger Games. Tome 2. L'embrasement","https://www.labirint.ru/books/992082/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Suzanne Collins - Hunger Games. Tome 3. La révolte","https://www.labirint.ru/books/992083/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Franck Thilliez - Il etait deux fois...","https://www.labirint.ru/books/992084/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"de La Fontaine Jean - Il faut que je vous apprenne jusqu'à mes songes","https://www.labirint.ru/books/992086/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Caroline Kant - L'Immeuble de la rue Cavendish. Tome 2. Charlotte se cherche","https://www.labirint.ru/books/992088/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Caroline Kant - L'Immeuble de la rue Cavendish. Tome 3. Lucie se rebiffe","https://www.labirint.ru/books/992089/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Olivier Norek - Impact","https://www.labirint.ru/books/992090/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Maxime Chattam - In tenebris","https://www.labirint.ru/books/992092/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Arthur Tenor - Incarnez Sherlock Holmes dans l'affaire Lewing","https://www.labirint.ru/books/992093/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Charles Ramond - Introduction a Spinoza","https://www.labirint.ru/books/992095/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Emile Zola - J`accuse... ! La verite en marche","https://www.labirint.ru/books/992096/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Agnes Martin-Lugand - J'ai toujours cette musique dans la tête","https://www.labirint.ru/books/992097/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Denis Diderot - Jacques le fataliste et son maître","https://www.labirint.ru/books/992099/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Flaubert, de - Je commence déjà à être las de toutes les stupidités qui seront dites à l'occasion de ce livre","https://www.labirint.ru/books/992103/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Hugo, Sand - Je m'aperçois que je vous aime, heureusement que je suis vieux !","https://www.labirint.ru/books/992106/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Flaubert, Tourgueniev - Je n'ai pas les nerfs assez robustes pour vivre dans ce monde-là","https://www.labirint.ru/books/992107/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Guillaume Musso - Je reviens te chercher","https://www.labirint.ru/books/992108/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Georges Brassens - Je suis une espèce de libertaire. Brassens par lui-même","https://www.labirint.ru/books/992111/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jerome Attal - L'Âge des amours égoïstes","https://www.labirint.ru/books/992116/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Maxime Chattam - L'Âme du mal","https://www.labirint.ru/books/992118/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Caroline Michel - L'Amour des grands","https://www.labirint.ru/books/992119/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Franck Thilliez - L'Anneau de Moebius","https://www.labirint.ru/books/992120/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Emile Zola - L'Assommoir","https://www.labirint.ru/books/992121/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Baptiste Moliere - L'Ecole des femmes","https://www.labirint.ru/books/992125/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Claude Mourlevat - L'enfant Océan","https://www.labirint.ru/books/992126/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Rosnay de - L'Envers du décor et autres nouvelles","https://www.labirint.ru/books/992129/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Astrid Desbordes - L`esprit de la foret","https://www.labirint.ru/books/992130/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Oriane Lapouge - L'Etoile de la liberté","https://www.labirint.ru/books/992131/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Marc Levy - L'Etrange Voyage de Monsieur Daldry","https://www.labirint.ru/books/992132/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Joseph Julaud - L'Histoire de France pour les Nuls, des origines à 1789","https://www.labirint.ru/books/992134/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Marc Levy - L'Horizon à l'envers","https://www.labirint.ru/books/992141/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Marivaux de - L'Ile des esclaves","https://www.labirint.ru/books/992142/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Dan Gemeinhart - L'incroyable voyage de Coyote Sunrise","https://www.labirint.ru/books/992145/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Daniel Pennac - L`Oeil du loup","https://www.labirint.ru/books/992146/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jenny Colgan - La Charmante librairie des amours lointaines","https://www.labirint.ru/books/992155/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jenny Colgan - La Charmante librairie des jours heureux","https://www.labirint.ru/books/992156/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Stendhal - La Chartreuse de Parme","https://www.labirint.ru/books/992157/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Astrid Desbordes - La chasse au tuc-tuc-tuc","https://www.labirint.ru/books/992158/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Edgar Poe - La chute de la maison Usher et autres histoires extraordinaires","https://www.labirint.ru/books/992160/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Victor Dixen - La dernière histoire d'amour. Extincta","https://www.labirint.ru/books/992167/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Louis Aragon - La Diane française","https://www.labirint.ru/books/992169/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tristan Pichard - La Famille Magicus. Le Magico-Livre","https://www.labirint.ru/books/992172/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Le Seigneur des anneaux. Tome 1. La Fraternité de l'Anneau","https://www.labirint.ru/books/992177/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Astrid Desbordes - Polka et Hortense. La grande aventure","https://www.labirint.ru/books/992178/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Erin Hunter - La Guerre des Clans. Cycle 1. Tome 1. Retour à l'état sauvage","https://www.labirint.ru/books/992182/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Erin Hunter - La Guerre des Clans. Cycle 1. Tome 2. A feu et à sang","https://www.labirint.ru/books/992183/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Joseph Julaud - La littérature française pour les Nuls. Vite et bien","https://www.labirint.ru/books/992189/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"David Bry - La Malédiction du Bois d'Ombres","https://www.labirint.ru/books/992191/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Patrick Gepner - La medecine Vite et bien pour les Nuls","https://www.labirint.ru/books/992193/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Blackwell, Papin - La mythologie pour les Nuls. Vite et Bien","https://www.labirint.ru/books/992196/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Christian Godin - La Philosophie pour les Nuls. De l'âge classique à nos jours. Tome 2","https://www.labirint.ru/books/992203/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Astrid Desbordes - La pièce secrète","https://www.labirint.ru/books/992204/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Pierre Boulle - La planete des singes","https://www.labirint.ru/books/992205/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Marc Levy - La Prochaine Fois","https://www.labirint.ru/books/992206/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Francoise Bourdin - La Promesse de l'océan","https://www.labirint.ru/books/992207/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Denis Diderot - La Religieuse","https://www.labirint.ru/books/992208/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Claude Mourlevat - La rivière à l'envers. Tome 2. Hannah","https://www.labirint.ru/books/992209/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Claude Mourlevat - La rivière à l'envers Intégrale","https://www.labirint.ru/books/992210/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Claude Mourlevat - La rivière à l'envers. Tome 1. Tomek","https://www.labirint.ru/books/992211/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Flaubert, Maupassant - La terre a des limites, mais la bêtise humaine est infinie","https://www.labirint.ru/books/992218/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Claire Renaud - La Valse des petits pas","https://www.labirint.ru/books/992223/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Joel Dicker - La vérité sur l'affaire Harry Quebert","https://www.labirint.ru/books/992224/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Simone Veil - La Vie après Birkenau","https://www.labirint.ru/books/992225/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Agnes Martin-Lugand - La vie est facile, ne t'inquiète pas","https://www.labirint.ru/books/992227/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Peter Wohlleben - La vie secrete des animaux","https://www.labirint.ru/books/992228/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Peter Wohlleben - La vie secrete des arbres","https://www.labirint.ru/books/992229/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Markus Zusak - La voleuse de livres","https://www.labirint.ru/books/992231/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Raphaelle Giordano - Le Bazar du zèbre à pois","https://www.labirint.ru/books/992232/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Laurent Gounelle - Le jour où j'ai appris à vivre","https://www.labirint.ru/books/992249/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Raphaelle Giordano - Le jour ou les lions mangeront de la salade verte","https://www.labirint.ru/books/992250/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"India Desjardins - Extraterrestre... ou presque!","https://www.labirint.ru/books/992251/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Le livre des contes perdus. Tome 1","https://www.labirint.ru/books/992255/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Franck Thilliez - Le Manuscrit inacheve","https://www.labirint.ru/books/992259/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Aldous Huxley - Le meilleur des mondes","https://www.labirint.ru/books/992261/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Marie-Bernadette Dupuy - Le Moulin du loup","https://www.labirint.ru/books/992264/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Bond, Gerlings - Le Noel de Paddington","https://www.labirint.ru/books/992269/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Regine Deforges - Le Paris de mes amours","https://www.labirint.ru/books/992270/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Celine Alvarez - Le Petit Canard","https://www.labirint.ru/books/992271/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Celine Alvarez - Le Petit Chaperon rouge","https://www.labirint.ru/books/992272/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Thomas Launois - Le petit guide de la foret","https://www.labirint.ru/books/992273/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Camille Andrea - Le plus beau lundi de ma vie tomba un mardi","https://www.labirint.ru/books/992277/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Celine Alvarez - Le Poisson d’or","https://www.labirint.ru/books/992278/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Khalil Gibran - Le Prophete","https://www.labirint.ru/books/992279/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Le Retour du Roi","https://www.labirint.ru/books/992280/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Le Seigneur Des Anneaux. Tome II. Les Deux Tours","https://www.labirint.ru/books/992288/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Le Retour du Roi","https://www.labirint.ru/books/992290/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Claire Norton - Le Sens de nos pas","https://www.labirint.ru/books/992291/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Christian Petitfils - Le siècle de Louis XIV","https://www.labirint.ru/books/992292/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Franck Thilliez - Le Syndrome E","https://www.labirint.ru/books/992295/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Olivier Mak-Bouchard - Le temps des grelons","https://www.labirint.ru/books/992296/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jules Verne - Le Tour du monde en quatre-vingts jours","https://www.labirint.ru/books/992298/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jules Verne - Le tour du monde en 80 jours","https://www.labirint.ru/books/992299/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Contes et légendes inachevés. Tome 3. Le troisième âge","https://www.labirint.ru/books/992300/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Arthur Doyle - Les aventures de Sherlock Holmes","https://www.labirint.ru/books/992309/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Les aventures de Tom Bombadil","https://www.labirint.ru/books/992310/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Les Aventures de Tom Bombadil","https://www.labirint.ru/books/992311/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Musset de - Les caprices de Marianne","https://www.labirint.ru/books/992321/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Le Seigneur des Anneaux. Tome II. Les Deux Tours","https://www.labirint.ru/books/992325/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Nancy Springer - L'affaire Lady Alistair","https://www.labirint.ru/books/992330/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Matt Groening - Les illustres Simpson. Tome 2. Flandersmania","https://www.labirint.ru/books/992337/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Matt Groening - Les illustres Simpson. Tome 6. A couper le souffle","https://www.labirint.ru/books/992338/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Matt Groening - Les illustres Simpson. Tome 3. Un Halloween d'enfer","https://www.labirint.ru/books/992340/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Choderlos de Laclos Pierre - Les Liaisons dangereuses","https://www.labirint.ru/books/992343/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Arthur Doyle - Les Memoires de Sherlock Holmes","https://www.labirint.ru/books/992344/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Victor Hugo - Les Misérables","https://www.labirint.ru/books/992348/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Emile Zola - Les mysteres de Marseille","https://www.labirint.ru/books/992349/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Mymi Doinet - Les mystérieux breuvages","https://www.labirint.ru/books/992351/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Christian Jolibois - Les P'tites Poules. La petite poule qui voulait voir la mer","https://www.labirint.ru/books/992354/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Francoise Sagan - Les Quatre Coins du coeur","https://www.labirint.ru/books/992359/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Karine Lebert - Les Souvenirs et les mensonges aussi...","https://www.labirint.ru/books/992365/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Charles Dickens - Les temps difficiles","https://www.labirint.ru/books/992366/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Marie-Bernadette Dupuy - Les Tristes Noces","https://www.labirint.ru/books/992367/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Alexandre Dumas - Les trois mousquetaires","https://www.labirint.ru/books/992368/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Alexandre Dumas - Les Trois Mousquetaires.Tome 1. D`Artagnan","https://www.labirint.ru/books/992370/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Alexandre Dumas - Les Trois Mousquetaires. Tome 2. Milady","https://www.labirint.ru/books/992371/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Tolkien John Ronald Reuel - Lettres du Père Noël","https://www.labirint.ru/books/992374/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Musset de - Lorenzaccio","https://www.labirint.ru/books/992376/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Christian Petitfils - Louis XIV","https://www.labirint.ru/books/992377/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Franck Thilliez - Luca","https://www.labirint.ru/books/992378/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Bernard Minier - Lucia","https://www.labirint.ru/books/992379/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Victor Hugo - Lucrece Borgia","https://www.labirint.ru/books/992380/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Jean-Francois Monnard - Magaloff, prince des pianistes","https://www.labirint.ru/books/992382/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Maintenant ou jamais","https://www.labirint.ru/books/992383/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Serena Giuliano - Mamma Maria","https://www.labirint.ru/books/992386/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Manet","https://www.labirint.ru/books/992387/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Mary Cassatt","https://www.labirint.ru/books/992388/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
"Astrid Desbordes - Max a grandi","https://www.labirint.ru/books/992389/","(?<=\<span class=""buying-pricenew-val-number""\>).*?(?=\<\/span\>)"
